id,code,name,user_type_id:id,chart_template_id:id,reconcile,tag_ids/id
chart0111,0111,Bienes y valores entregados,account.data_account_off_sheet,pe_chart_template,False,
chart0112,0112,Derechos sobre instrumentos financiero,account.data_account_off_sheet,pe_chart_template,False,
chart0113,0113,Otras cuentas de orden deudora,account.data_account_off_sheet,pe_chart_template,False,
chart0114,0114,Deudoras por contra,account.data_account_off_sheet,pe_chart_template,False,
chart0126,0126,Bienes y valores recibido,account.data_account_off_sheet,pe_chart_template,False,
chart0127,0127,Compromisos sobre instrumentos financieros,account.data_account_off_sheet,pe_chart_template,False,
chart0128,0128,Otras cuentas de orden acreedoras,account.data_account_off_sheet,pe_chart_template,False,
chart0129,0129,Acreedoras por contra,account.data_account_off_sheet,pe_chart_template,False,
chart0211,0211,Bienes y valores entregados,account.data_account_off_sheet,pe_chart_template,False,
chart0213,0213,Derechos sobre instrumentos financieros,account.data_account_off_sheet,pe_chart_template,False,
chart0214,0214,Otras cuentas de orden deudoras,account.data_account_off_sheet,pe_chart_template,False,
chart0215,0215,Contrapartida cuentas de orden deudora,account.data_account_off_sheet,pe_chart_template,False,
chart0226,0226,Bienes y valores recibidos,account.data_account_off_sheet,pe_chart_template,False,
chart0227,0227,Compromisos sobre instrumentos financieros,account.data_account_off_sheet,pe_chart_template,False,
chart0228,0228,Otras cuentas de orden acreedoras,account.data_account_off_sheet,pe_chart_template,False,
chart0229,0229,Contrapartidacuentas de orden acreedoras,account.data_account_off_sheet,pe_chart_template,False,
chart101,101,Caja,account.data_account_type_liquidity,pe_chart_template,False,l10n_pe.account_tag_bs_c_cash_equivalents
chart102,102,Fondos fijos,account.data_account_type_liquidity,pe_chart_template,False,l10n_pe.account_tag_bs_c_cash_equivalents
chart1031,1031,Fondos fijos - Efectivo en tránsito,account.data_account_type_liquidity,pe_chart_template,False,l10n_pe.account_tag_bs_c_cash_equivalents
chart1032,1032,Fondos fijos - Cheques en tránsito,account.data_account_type_liquidity,pe_chart_template,False,l10n_pe.account_tag_bs_c_cash_equivalents
chart1041,1041,Cuentas corrientes en instituciones financieras - Cuentas corrientes operativas,account.data_account_type_liquidity,pe_chart_template,False,l10n_pe.account_tag_bs_c_cash_equivalents
chart1042,1042,Cuentas corrientes en instituciones financieras - Cuentas corrientes para fines específicos,account.data_account_type_liquidity,pe_chart_template,False,l10n_pe.account_tag_bs_c_cash_equivalents
chart1051,1051,Otros equivalentes de efectivo - Otro equivalentes de efectivo,account.data_account_type_liquidity,pe_chart_template,False,l10n_pe.account_tag_bs_c_cash_equivalents
chart1061,1061,Depósitos en instituciones financieras - Depósitos de ahorro,account.data_account_type_liquidity,pe_chart_template,False,l10n_pe.account_tag_bs_c_cash_equivalents
chart1062,1062,Depósitos en instituciones financieras - Depósitos a plazo,account.data_account_type_liquidity,pe_chart_template,False,l10n_pe.account_tag_bs_c_cash_equivalents
chart1071,1071,Fondos sujetos a restricción - Fondos en garantía,account.data_account_type_liquidity,pe_chart_template,False,l10n_pe.account_tag_bs_c_cash_equivalents
chart1072,1072,Fondos sujetos a restricción - Fondos retenidos por mandato de la autoridad,account.data_account_type_liquidity,pe_chart_template,False,l10n_pe.account_tag_bs_c_cash_equivalents
chart1073,1073,Fondos sujetos a restricción - Otros fondos sujetos a restricción,account.data_account_type_liquidity,pe_chart_template,False,l10n_pe.account_tag_bs_c_cash_equivalents
chart11111,11111,Inversiones mantenidas para negociación - Valores emitidos o garantizados por el Estado - Costo,account.data_account_type_current_assets,pe_chart_template,True,l10n_pe.account_tag_bs_c_inventories
chart11112,11112,Inversiones mantenidas para negociación - Valores emitidos o garantizados por el Estado - Valor Razonable,account.data_account_type_current_assets,pe_chart_template,True,l10n_pe.account_tag_bs_c_inventories
chart11121,11121,Inversiones mantenidas para negociación - Valores emitidos por el sistema financiero - Costo,account.data_account_type_current_assets,pe_chart_template,True,l10n_pe.account_tag_bs_c_inventories
chart11122,11122,Inversiones mantenidas para negociación - Valores emitidos por el sistema financiero - Valor Razonable,account.data_account_type_current_assets,pe_chart_template,True,l10n_pe.account_tag_bs_c_inventories
chart11131,11131,Inversiones mantenidas para negociación - Valores emitidos por entidades - Costo,account.data_account_type_current_assets,pe_chart_template,True,l10n_pe.account_tag_bs_c_inventories
chart11132,11132,Inversiones mantenidas para negociación - Valores emitidos por entidades - Valor Razonable,account.data_account_type_current_assets,pe_chart_template,True,l10n_pe.account_tag_bs_c_inventories
chart11141,11141,Inversiones mantenidas para negociación - Otros títulos representativos de deuda - Costo,account.data_account_type_current_assets,pe_chart_template,True,l10n_pe.account_tag_bs_c_inventories
chart11142,11142,Inversiones mantenidas para negociación - Otros títulos representativos de deuda - Valor Razonable,account.data_account_type_current_assets,pe_chart_template,True,l10n_pe.account_tag_bs_c_inventories
chart11151,11151,Inversiones mantenidas para negociación - Participaciones en entidades - Costo,account.data_account_type_current_assets,pe_chart_template,True,l10n_pe.account_tag_bs_c_inventories
chart11152,11152,Inversiones mantenidas para negociación - Participaciones en entidades - Valor Razonable,account.data_account_type_current_assets,pe_chart_template,True,l10n_pe.account_tag_bs_c_inventories
chart11211,11211,Otras inversiones financieras - Otras inversiones financieras - Costo,account.data_account_type_current_assets,pe_chart_template,True,l10n_pe.account_tag_bs_c_inventories
chart11212,11212,Otras inversiones financieras - Otras inversiones financieras - Valor Razonable,account.data_account_type_current_assets,pe_chart_template,True,l10n_pe.account_tag_bs_c_inventories
chart11311,11311,Activos financieros – Acuerdo de compra - Inversiones mantenidas para negociación – Acuerdo de compra - Costo,account.data_account_type_current_assets,pe_chart_template,True,l10n_pe.account_tag_bs_c_inventories
chart11312,11312,Activos financieros – Acuerdo de compra - Inversiones mantenidas para negociación – Acuerdo de compra - Valor Razonable,account.data_account_type_current_assets,pe_chart_template,True,l10n_pe.account_tag_bs_c_inventories
chart11321,11321,Activos financieros – Acuerdo de compra - Otras inversiones financieras - Costo,account.data_account_type_current_assets,pe_chart_template,True,l10n_pe.account_tag_bs_c_inventories
chart11322,11322,Activos financieros – Acuerdo de compra - Otras inversiones financieras - Valor Razonable,account.data_account_type_current_assets,pe_chart_template,True,l10n_pe.account_tag_bs_c_inventories
chart12,12,"Cuentas por cobrar comerciales - terceros",account.data_account_type_receivable,pe_chart_template,True,l10n_pe.account_tag_bs_c_inventories
chart1215,1215,"Cuentas por cobrar ...- Facturas, boletas y otros comprobantes por cobrar / no emitidas (PoS)","account.data_account_type_receivable","l10n_pe.pe_chart_template",True,l10n_pe.account_tag_bs_c_inventories
chart13,13,"Cuentas por cobrar comerciales - relacionadas",account.data_account_type_receivable,pe_chart_template,True,l10n_pe.account_tag_bs_c_inventories
chart14,14,"Cuentas por cobrar al personal, a los accionistas (socios y directores) - relacionadas",account.data_account_type_receivable,pe_chart_template,True,l10n_pe.account_tag_bs_c_inventories
chart16,16,"Cuentas por cobrar diversas - terceros",account.data_account_type_receivable,pe_chart_template,True,l10n_pe.account_tag_bs_c_inventories
chart17,17,"Cuentas por cobrar diversas - relacionadas",account.data_account_type_receivable,pe_chart_template,True,l10n_pe.account_tag_bs_c_inventories
chart181,181,Costos financieros,account.data_account_type_prepayments,pe_chart_template,False,l10n_pe.account_tag_bs_provisions_liabilities
chart182,182,Seguros,account.data_account_type_prepayments,pe_chart_template,False,l10n_pe.account_tag_bs_provisions_liabilities
chart183,183,Alquileres,account.data_account_type_prepayments,pe_chart_template,False,l10n_pe.account_tag_bs_provisions_liabilities
chart184,184,Primas pagadas por opciones,account.data_account_type_prepayments,pe_chart_template,False,l10n_pe.account_tag_bs_provisions_liabilities
chart185,185,Mantenimiento de activos inmovilizados,account.data_account_type_prepayments,pe_chart_template,False,l10n_pe.account_tag_bs_provisions_liabilities
chart189,189,Otros gastos contratados por anticipado,account.data_account_type_prepayments,pe_chart_template,False,l10n_pe.account_tag_bs_provisions_liabilities
chart1911,19,Estimación de cuentas de cobranza dudosa,account.data_account_type_receivable,pe_chart_template,True,l10n_pe.account_tag_bs_c_inventories
chart20111,20111,Mercaderías - Mercaderías - Costo,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart20114,20114,Mercaderías - Mercaderías - Valor razonable,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart21111,21111,Productos terminados - Productos terminados - Costo,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart21113,21113,Productos terminados - Productos terminados - Costo de financiación,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart21114,21114,Productos terminados - Productos terminados - Valor razonable,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart21511,21511,Inventario de servicios terminados - Servicios terminados - Costo,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart221,221,Subproductos,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart222,222,Desechos y desperdicios,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart23111,23111,Productos en proceso - Productos en proceso - Costo,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart23113,23113,Productos en proceso - Productos en proceso - Costo de financiación,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart23511,23511,Inventario de servicios en proceso - Servicios en proceso - Costo,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart24111,24111,Materias primas - Materias primas - Costo,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart24114,24114,Materias primas - Materias primas - Valor razonable,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart251,251,Materiales auxiliares,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart2521,2521,Suministros - Combustibles,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart2522,2522,Suministros - Lubricantes,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart2523,2523,Suministros - Energía,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart2524,2524,Suministros - Otros suministros,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart253,253,Repuestos,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart261,261,Envases,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart262,262,Embalajes,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27111,27111,Propiedades de inversión - Terrenos - Costo,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27112,27112,Propiedades de inversión - Terrenos - Revaluación,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27114,27114,Propiedades de inversión - Terrenos - Valor razonable,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27121,27121,Propiedades de inversión - Edificaciones - Costo,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27122,27122,Propiedades de inversión - Edificaciones - Revaluación,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27123,27123,Propiedades de inversión - Edificaciones - Costos de financiación,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27124,27124,Propiedades de inversión - Edificaciones - Valor razonable,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27201,27201,"Propiedad, planta y equipo - Planta productora en producción - Costo",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27202,27202,"Propiedad, planta y equipo - Planta productora en producción - Revaluación",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27203,27203,"Propiedad, planta y equipo - Planta productora en producción - Costo de financiación",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27204,27204,"Propiedad, planta y equipo - Planta productora en producción - Valor razonable",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27211,27211,"Propiedad, planta y equipo - Planta productora en desarrollo - Costo",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27212,27212,"Propiedad, planta y equipo - Planta productora en desarrollo - Revaluación",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27213,27213,"Propiedad, planta y equipo - Planta productora en desarrollo - Costo de financiación",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27214,27214,"Propiedad, planta y equipo - Planta productora en desarrollo - Valor razonable",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27221,27221,"Propiedad, planta y equipo - Terrenos - Costo",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27222,27222,"Propiedad, planta y equipo - Terrenos - Revaluación",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27231,27231,"Propiedad, planta y equipo - Edificaciones - Costo",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27232,27232,"Propiedad, planta y equipo - Edificaciones - Revaluación",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27233,27233,"Propiedad, planta y equipo - Edificaciones - Costo de financiación",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27241,27241,"Propiedad, planta y equipo - Maquinarias y equipos de explotación - Costo",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27242,27242,"Propiedad, planta y equipo - Maquinarias y equipos de explotación - Revaluación",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27243,27243,"Propiedad, planta y equipo - Maquinarias y equipos de explotación - Costo de financiación",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27251,27251,"Propiedad, planta y equipo - Unidades de transporte - Costo",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27252,27252,"Propiedad, planta y equipo - Unidades de transporte - Revaluación",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27261,27261,"Propiedad, planta y equipo - Muebles y enseres - Costo",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27262,27262,"Propiedad, planta y equipo - Muebles y enseres - Revaluación",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27271,27271,"Propiedad, planta y equipo - Equipos diversos - Costo",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27272,27272,"Propiedad, planta y equipo - Equipos diversos - Revaluación",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27281,27281,"Propiedad, planta y equipo - Herramientas y unidades de reemplazo - Costo",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27282,27282,"Propiedad, planta y equipo - Herramientas y unidades de reemplazo - Revaluación",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27291,27291,"Propiedad, planta y equipo - Obras en curso - Costo",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27292,27292,"Propiedad, planta y equipo - Obras en curso - Revaluación",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27311,27311,"Intangibles - Concesiones, licencias y derechos - Costo",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27312,27312,"Intangibles - Concesiones, licencias y derechos - Revaluación",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27321,27321,Intangibles - Patentes y propiedad industrial - Costo,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27322,27322,Intangibles - Patentes y propiedad industrial - Revaluación,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27331,27331,Intangibles - Programas de computadora (software) - Costo,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27332,27332,Intangibles - Programas de computadora (software) - Revaluación,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27341,27341,Intangibles - Costos de exploración y desarrollo - Costo,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27342,27342,Intangibles - Costos de exploración y desarrollo - Revaluación,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27351,27351,"Intangibles - Fórmulas, diseños y prototipos - Costo",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27352,27352,"Intangibles - Fórmulas, diseños y prototipos - Revaluación",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27391,27391,Intangibles - Otros activos intangibles - Costo,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27392,27392,Intangibles - Otros activos intangibles - Revaluación,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27411,27411,Activos biológicos - Activos biológicos en producción - Costo,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27413,27413,Activos biológicos - Activos biológicos en producción - Costos de financiación,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27414,27414,Activos biológicos - Activos biológicos en producción - Valor razonable,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27421,27421,Activos biológicos - Activos biológicos en desarrollo - Costo,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27423,27423,Activos biológicos - Activos biológicos en desarrollo - Costos de financiación,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27424,27424,Activos biológicos - Activos biológicos en desarrollo - Valor razonable,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27521,27521,Depreciación acumulada – Propiedades de inversión - Edificaciones - Costo,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27522,27522,Depreciación acumulada – Propiedades de inversión - Edificaciones - Revaluación,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27523,27523,Depreciación acumulada – Propiedades de inversión - Edificaciones - Costo de financiación,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27601,27601,"Depreciación acumulada – Propiedad, planta y equipo - Planta productora en producción - Costo",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27602,27602,"Depreciación acumulada – Propiedad, planta y equipo - Planta productora en producción - Revaluación",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27603,27603,"Depreciación acumulada – Propiedad, planta y equipo - Planta productora en producción - Costo de financiación",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27604,27604,"Depreciación acumulada – Propiedad, planta y equipo - Planta productora en producción - Valor razonable",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27621,27621,"Depreciación acumulada – Propiedad, planta y equipo - Edificaciones - Costo",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27622,27622,"Depreciación acumulada – Propiedad, planta y equipo - Edificaciones - Revaluación",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27623,27623,"Depreciación acumulada – Propiedad, planta y equipo - Edificaciones - Costo de financiación",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27631,27631,"Depreciación acumulada – Propiedad, planta y equipo - Maquinarias y equipo de explotación - Costo",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27632,27632,"Depreciación acumulada – Propiedad, planta y equipo - Maquinarias y equipo de explotación - Revaluación",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27633,27633,"Depreciación acumulada – Propiedad, planta y equipo - Maquinarias y equipo de explotación - Costo de financiación",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27641,27641,"Depreciación acumulada – Propiedad, planta y equipo - Unidades de transporte - Costo",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27642,27642,"Depreciación acumulada – Propiedad, planta y equipo - Unidades de transporte - Revaluación",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27651,27651,"Depreciación acumulada – Propiedad, planta y equipo - Muebles y enseres - Costo",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27652,27652,"Depreciación acumulada – Propiedad, planta y equipo - Muebles y enseres - Revaluación",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27661,27661,"Depreciación acumulada – Propiedad, planta y equipo - Equipos diversos - Costo",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27662,27662,"Depreciación acumulada – Propiedad, planta y equipo - Equipos diversos - Revaluación",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27671,27671,"Depreciación acumulada – Propiedad, planta y equipo - Herramientas y unidades de reemplazo - Costo",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27672,27672,"Depreciación acumulada – Propiedad, planta y equipo - Herramientas y unidades de reemplazo - Revaluación",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27711,27711,"Amortización acumulada – Intangibles - Concesiones, licencias y derechos - Costo",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27712,27712,"Amortización acumulada – Intangibles - Concesiones, licencias y derechos - Revaluación",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27721,27721,Amortización acumulada – Intangibles - Patentes y propiedad industrial - Costo,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27722,27722,Amortización acumulada – Intangibles - Patentes y propiedad industrial - Revaluación,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27731,27731,Amortización acumulada – Intangibles - Programas de computadora (software) - Costo,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27732,27732,Amortización acumulada – Intangibles - Programas de computadora (software) - Revaluación,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27741,27741,Amortización acumulada – Intangibles - Costos de exploración y desarrollo - Costo,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27742,27742,Amortización acumulada – Intangibles - Costos de exploración y desarrollo - Revaluación,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27751,27751,"Amortización acumulada – Intangibles - Fórmulas, diseños y prototipos - Costo",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27752,27752,"Amortización acumulada – Intangibles - Fórmulas, diseños y prototipos - Revaluación",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27791,27791,Amortización acumulada – Intangibles - Otros activos intangibles - Costo,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27792,27792,Amortización acumulada – Intangibles - Otros activos intangibles - Revaluación,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27811,27811,Depreciación acumulada – Activos biológicos - Activos biológicos en producción - Costo,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27813,27813,Depreciación acumulada – Activos biológicos - Activos biológicos en producción - Costo de financiación,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27821,27821,Depreciación acumulada – Activos biológicos - Activos biológicos en desarrollo - Costo,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27823,27823,Depreciación acumulada – Activos biológicos - Activos biológicos en desarrollo - Costo de financiación,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27910,27910,Desvalorización acumulada - Propiedad de inversión - Planta productora en producción,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27911,27911,Desvalorización acumulada - Propiedad de inversión - Planta productora en desarrollo,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27912,27912,Desvalorización acumulada - Propiedad de inversión - Terrenos,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27913,27913,Desvalorización acumulada - Propiedad de inversión - Edificaciones,account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27930,27930,"Desvalorización acumulada - Propiedad, planta y equipo - Plantas productoras en producción",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27931,27931,"Desvalorización acumulada - Propiedad, planta y equipo - Planta productora en desarrollo",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27932,27932,"Desvalorización acumulada - Propiedad, planta y equipo - Terrenos",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27933,27933,"Desvalorización acumulada - Propiedad, planta y equipo - Edificaciones",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27934,27934,"Desvalorización acumulada - Propiedad, planta y equipo - Maquinarias y equipos de explotación",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27935,27935,"Desvalorización acumulada - Propiedad, planta y equipo - Unidades de transporte",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27936,27936,"Desvalorización acumulada - Propiedad, planta y equipo - Muebles y enseres",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27937,27937,"Desvalorización acumulada - Propiedad, planta y equipo - Equipos diversos",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27938,27938,"Desvalorización acumulada - Propiedad, planta y equipo - Herramientas y unidades de reemplazo",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
chart27941,27941,"Desvalorización acumulada - Intangibles - Concesiones, licencias y otros derechos",account.data_account_type_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_c_inventories
