"id","name","code","account_type","chart_template_id/id","reconcile"
"uy_code_12502","Gastos de investigacion","12502","data_account_type_current_assets","l10n_uy.uy_chart_template","True"
"uy_code_12520","Amortizaciones Acumuladas","12520","data_account_type_current_assets","l10n_uy.uy_chart_template","True"
"uy_code_21100","Acreedores Varios (def)","21100","data_account_type_payable","l10n_uy.uy_chart_template","True"
"uy_code_21101","Proveedores por Importaciones","21101","data_account_type_payable","l10n_uy.uy_chart_template","True"
"uy_code_21102","Deuds. Contratos de Cambio Import.","21102","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_21103","Proveedores de Plaza","21103","data_account_type_payable","l10n_uy.uy_chart_template","True"
"uy_code_21104","Documentos a Pagar ds/Comerciales","21104","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_21120","Intereses a vencer ds/Comerciales","21120","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_21201","Prestamos Bancarios","21201","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_21202","Obligaciones","21202","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_21203","Documentos a pagar MN a pagar ds/Financieras","21203","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_21204","Documentos a pagar ME a pagar ds/Financieras","21204","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_21220","Ints. a vencer ds/Financieras","21220","data_account_type_expenses","l10n_uy.uy_chart_template","True"
"uy_code_21301","Cobros Anticipados","21301","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_21302","Dividendos a Pagar","21302","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_21303","Casa Matriz, Empresas Controlantes,","21303","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_21304","Controladas/Vinculadas","21304","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_21305","Sueldos y Jornales a pagar","21305","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_21306","Acreedores por Cargas Sociales","21306","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_21307","Acreedores fiscales","21307","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_21308","Saldos Acreedores Cuentas Directores","21308","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_21320","Otras deudas","21320","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_21401","Iva Ventas Mínima","21401","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_21402","Iva Ventas Básica","21402","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
"uy_code_21403","Iva a Pagar","21403","data_account_type_current_liabilities","l10n_uy.uy_chart_template","True"
