id,name,code,account_type,chart_template_id/id,reconcile
uae_account_201009,Accrued-Staff Bonus,201009,data_account_type_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_201010,Accrued Other Personnel Cost,201010,data_account_type_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_201011,Accrued - Utilities,201011,data_account_type_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_201012,Accrued - Telephone,201012,data_account_type_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_201013,Accrued - Sponsorship,201013,data_account_type_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_201014,Accrued - Audit Fees,201014,data_account_type_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_201015,Accrued - Office Rent,201015,data_account_type_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_201016,Accrued Others,201016,data_account_type_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_201017,VAT Output,201017,data_account_type_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_201018,Deferred income,201018,data_account_type_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_201019,Accrued Dubai Customs,201019,data_account_type_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_202001,End of Service Provision,202001,data_account_type_non_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_202002,Reservations,202002,data_account_type_non_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_202003,VAT Payable,202003,data_account_type_non_current_liabilities,l10n_ae.uae_chart_template_standard,False
uae_account_400001,Cost of Goods Sold in Trading,400001,data_account_type_direct_costs,l10n_ae.uae_chart_template_standard,False
uae_account_400002,Cost Of Goods Sold I/C Sales,400002,data_account_type_direct_costs,l10n_ae.uae_chart_template_standard,False
uae_account_400003,Basic Salary,400003,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400004,Housing Allowance,400004,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400005,Transportation Allowance,400005,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400006,Leave Ticket,400006,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400007,Leave Salary,400007,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400008,End Of Service Indemnity,400008,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400009,Medical Insurance,400009,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400010,Life Insurance,400010,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400011,Sales Commission,400011,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400012,Staff Other Allowances,400012,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400013,Uniform,400013,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400014,Visa Expenses,400014,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400015,Personnel Cost Others,400015,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400016,Office Rent,400016,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400017,Warehouse Rent,400017,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400018,Water & Electricity,400018,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400019,Other Utility Cahrges,400019,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400020,Telephone,400020,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
uae_account_400021,Courrier,400021,data_account_type_expenses,l10n_ae.uae_chart_template_standard,False
